[[177147,x^4+2*x^3+2*x^2+x],
[540702382941,7*x^4+17*x^3-14*x^2+1],
[540702382941,7*x^4+8*x^3-3*x-1],
[541066951467,x^4+12*x^2-7*x+1],
[541066951467,x^4+12*x^3-18*x^2+5*x+1],
[541066951467,x^4+12*x^3-4*x^2+x],
[541066951467,x^4+20*x^3-24*x^2+7*x],
[541066951467,x^4+3*x^3+2*x^2+4*x+1],
[541066951467,x^4+3*x^3-3*x^2-7*x+7],
[541066951467,x^4+4*x^3+12*x^2-x],
[541066951467,x^4+4*x^3+2*x^2+3*x+1],
[541066951467,x^4+4*x^3-7*x+6],
[541066951467,x^4+9*x^3+3*x^2-5*x+1],
[541852992072,6*x^4+11*x^3+17*x^2+11*x+6],
[541852992072,6*x^4+9*x^3-5*x^2-7*x+2],
[542421909504,2*x^4+27*x^3-44*x^2+23*x-4],
[542421909504,2*x^4+2*x^3-7*x^2-4*x+7],
[542421909504,2*x^4+2*x^3+x^2-1],
[542421909504,2*x^4+3*x^3+17*x^2+16*x+4],
[542421909504,2*x^4+4*x^3+8*x^2+6*x+5],
[543197006361,3*x^4+16*x^3-8*x^2+x],
[543197006361,3*x^4+4*x^2-x],
[544195584000,120*x^4+74*x^3+15*x^2+x],
[544195584000,30*x^4+44*x^3+27*x^2+8*x+1],
[544581370800,x^4+5*x^3-3*x^2+2*x],
[544581370800,x^4+5*x^3+x^2-9*x+4],
[544581370800,x^4+x^3+x^2-3*x-2],
[544788455643,x^4+2*x^3+2*x^2-5*x+2],
[548132184000,20*x^4+159*x^3+86*x^2+16*x+1],
[548371824525,7*x^4+6*x^3-10*x^2-x+2],
[549458660736,2*x^4+4*x^3+6*x^2-x],
[550457238375,5*x^4+126*x^3+75*x^2+15*x+1],
[550457238375,5*x^4+2*x^3-3*x^2-x],
[550457238375,5*x^4+7*x^3-x^2-4*x-1],
[550998028800,24*x^4+45*x^3+35*x^2+13*x+2],
[551227611312,x^4+9*x^3+18*x^2-11*x-3],
[552061225728,x^4+2*x^3-3*x^2-1],
[552061225728,x^4+36*x^3-33*x^2+10*x-1],
[552061225728,x^4+3*x^2-2*x-1],
[552061225728,x^4+3*x^3-6*x^2+3*x-1],
[552061225728,x^4+4*x^3-9*x^2+6*x-1],
[552061225728,x^4+x^3+3*x^2+4*x],
[552269727747,x^4-11*x^2-x],
[552269727747,x^4+11*x^3-x],
[552895470000,x^4+x^3+7*x^2+3*x+10],
[552911216400,3*x^4+11*x^3-x^2-20*x+10],
[552911216400,3*x^4+15*x^3-11*x^2-28*x-10],
[553517452800,104*x^4+25*x^3-193*x^2-169*x-40],
[554175022464,2*x^4+13*x^3+4*x^2-5*x-2],
[554175022464,2*x^4+29*x^3+36*x^2+15*x+2],
[554175022464,2*x^4+3*x^3-7*x^2-2*x+4],
[554175022464,2*x^4+x^3-6*x^2-x],
[555122109375,5*x^4+10*x^3-16*x^2+7*x-1],
[555122109375,5*x^4+5*x^3-x^2-3*x-1],
[555122109375,5*x^4+6*x^3+2*x^2+x],
[557704597707,x^4+10*x^3-24*x^2-21*x-4],
[557704597707,x^4+2*x^3+x-2],
[557914162608,x^4+3*x^3-2*x-2],
[557914162608,x^4+5*x^3-2*x^2-4*x+2],
[558123766875,x^4+2*x^3+38*x^2+37*x+342],
[558123766875,x^4+x^3+2*x^2+3],
[559802018187,x^4+11*x^3+27*x^2-19*x+3],
[559977255936,7*x^4+11*x^3-13*x^2+3*x],
[559977255936,7*x^4+11*x^3+2*x^2-2*x],
[561287356416,8*x^4+14*x^3+11*x^2+5*x+1],
[561482788923,x^4+2*x^3+6*x^2+5*x+8],
[561903375267,x^4+14*x^3+5*x^2+x],
[561903375267,x^4+2*x^3-x^2-x-2],
[561903375267,x^4+4*x^3-x^2-9*x+6],
[561903375267,x^4+5*x^3+14*x^2+x],
[561903375267,x^4+7*x^3-11*x^2+6*x-1],
[561903375267,x^4+x^3+8*x^2-15*x+6],
[562166163000,10*x^4+11*x^3-x^2-4*x-1],
[562166163000,10*x^4+3*x^3-14*x^2+7*x-1],
[562955530032,x^4+39*x^3+43*x^2+16*x+2],
[562955530032,x^4+x^3-4*x^2+x-1],
[563507579133,31*x^4+28*x^3+9*x^2+x],
[563507579133,31*x^4+31*x^3+10*x^2+x],
[563507579133,31*x^4+31*x^3-12*x^2+x],
[563587295283,x^4+11*x^2-x],
[563587295283,x^4+11*x^3+x],
[563587295283,x^4+121*x^3-22*x^2+x],
[563668212096,2*x^4-x^2-5*x+4],
[564008668947,x^4+11*x^3+2*x^2-x],
[564008668947,x^4+15*x^3+53*x^2-26*x+3],
[564008668947,x^4+2*x^3-11*x^2+x],
[564008668947,x^4+2*x^3+7*x^2+5*x+8],
[564008668947,x^4-x^2-x+3],
[566409817800,6*x^4+7*x^3-8*x^2-4*x+3],
[566870400000,5*x^4-11*x^2+6],
[566870400000,5*x^4+11*x^2+6],
[566870400000,5*x^4+20*x^3-11*x^2-4*x+2],
[566870400000,5*x^4+9*x^3-16*x^2-15*x-3],
[566870400000,5*x^4+9*x^3-5*x^2-8*x+4],
[567385326963,x^4+10*x^3-9*x^2+x],
[567808117803,x^4+2*x^3-2*x^2-x+3],
[567808117803,x^4+5*x^3-2*x^2-2*x+1],
[567846834264,2*x^4+21*x^3+22*x^2+8*x+1],
[567846834264,2*x^4+3*x^3+4*x^2+4*x+1],
[568231066107,x^4+3*x^3-4*x+3],
[568865783808,4*x^4+16*x^3-17*x^2-9*x-1],
[568865783808,4*x^4+2*x^3-13*x^2-4*x+10],
[568865783808,4*x^4+8*x^3+19*x^2+15*x+14],
[569043560664,2*x^4+9*x^3-4*x^2-10*x-3],
[569638321875,105*x^4+170*x^3+96*x^2+23*x+2],
[570393499536,3*x^4+5*x^3+2*x^2+2*x+2],
[571344109704,38*x^4+61*x^3+37*x^2+10*x+1],
[573956280000,4*x^4+3*x^3-3*x^2+x],
[574806585600,3*x^4+2*x^3-5*x^2+1],
[574806585600,3*x^4+4*x^3-3*x^2-2*x+1],
[574806585600,3*x^4+8*x^3-x^2-4*x-1],
[579069451008,x^4+11*x^3-x^2+x],
[579069451008,x^4+2*x^3+2*x^2+2*x-2],
[579069451008,x^4+2*x^3-4*x^2-6*x+6],
[579069451008,x^4+3*x^3+2*x^2+3*x+3],
[579069451008,x^4+4*x^3-8*x^2-6*x-1],
[579069451008,x^4+x^3+11*x^2-x],
[580565063763,x^4+424*x^3-521*x^2+213*x-29],
[580565063763,x^4+4*x^3-7*x^2+5*x-1],
[580565063763,x^4+4*x^3+x^2-9*x+4],
[580565063763,x^4+5*x^3-2*x^2-7*x+4],
[580778880192,x^4+x^3-x-3],
[582490828800,4*x^4+5*x^3+2*x^2-x],
[583562076075,x^4+2*x^3+2*x^2+x+3],
[583562076075,x^4+2*x^3-4*x^2-3*x],
[583562076075,x^4+x^3+4*x^2+6*x+3],
[583562076075,x^4+x^3+5*x^2+x+1],
[584205296832,x^4+23*x^3-26*x^2+9*x-1],
[584205296832,x^4+3*x^3-x^2-2*x+2],
[584205296832,x^4+5*x^3-4*x^2-x+1],
[584715637656,2*x^4+3*x^3-x^2-2*x-1],
[584715637656,2*x^4+5*x^3+4*x^2-5*x+1],
[585063475632,x^4+9*x^3+16*x^2-17*x+15],
[585930000024,2*x^4+3*x^3+4*x^2+x+1],
[587753905536,2*x^4+12*x^3+5*x^2-39*x+21],
[587753905536,2*x^4+4*x^3+25*x^2+23*x+66],
[588723096456,22*x^4+17*x^3+x^2-x],
[589266563769,3*x^4+2*x^3-4*x^2-x],
[589363817472,x^4+12*x^3-59*x^2-60*x-14],
[589363817472,x^4+16*x^3+59*x^2-40*x+6],
[589363817472,x^4+37*x^2+342],
[590225775408,x^4+17*x^3+22*x^2+9*x+1],
[590225775408,x^4+x^3-x^2-4*x+2],
[590441363307,x^4+2*x^3+6*x^2-5*x+1],
[590441363307,x^4+3*x^3-2*x+5],
[590800046616,2*x^4+3*x^3+x^2+1],
[591088363200,x^4+25*x^3-44*x^2-49*x-11],
[591960969639,13*x^4+26*x^3+14*x^2+x],
[591960969639,13*x^4+26*x^3+20*x^2+7*x+1],
[592628990976,3*x^4+3*x^3-8*x^2-6*x+4],
[592631510400,2*x^4+15*x^3+20*x^2-31*x+6],
[592631510400,2*x^4+6*x^3-2*x^2-9*x+7],
[592631510400,2*x^4+8*x^3-x],
[592631510400,2*x^4-x+1],
[592631510400,2*x^4+x^3+3*x^2+3*x+1],
[593149665375,5*x^4+2*x^3+2*x^2+x],
[593463727323,x^4+2*x^3-2*x^2-3*x-2],
[593679905712,x^4+21*x^3+13*x^2+2*x],
[593679905712,x^4+5*x^3-2*x^2-17*x+13],
[595077871104,18*x^4+18*x^3+7*x^2+x],
[595077871104,18*x^4+29*x^3+16*x^2+3*x],
[595077871104,2*x^4+18*x^3-15*x^2+3*x],
[595077871104,2*x^4+2*x^3+3*x^2+7*x+4],
[595077871104,2*x^4+2*x^3-3*x^2-x+2],
[595077871104,2*x^4+6*x^3-3*x^2-x],
[595077871104,2*x^4+x^3-3*x^2-2*x+2],
[595077871104,2*x^4+x^3+6*x^2+7*x+2],
[596000984121,3*x^4+6*x^3-4*x^2+x],
[596277116928,4*x^4+2*x^3+4*x^2+4*x+1],
[596277116928,4*x^4+4*x^3+x],
[596277116928,4*x^4+6*x^3-12*x^2+6*x-1],
[596277116928,4*x^4+8*x^3+4*x^2-x],
[599097159387,x^4+9*x^3+19*x^2-9*x+1],
[599748883200,x^4+2*x^3+11*x^2+10*x+24],
[599748883200,x^4+8*x^3+x^2-12*x+5],
[599966203203,x^4+10*x^3-3*x^2-x],
[599966203203,x^4+12*x^3+35*x^2+x],
[599966203203,x^4+14*x^3-9*x^2+x],
[599966203203,x^4+2*x^3+3*x^2+x+3],
[599966203203,x^4+35*x^3+12*x^2+x],
[599966203203,x^4+5*x^2-x+7],
[599966203203,x^4+5*x^3-7*x^2-6*x+7],
[599966203203,x^4+5*x^3+8*x^2-9*x+2],
[599966203203,x^4+7*x^3+5*x^2-8*x-7],
[599985709056,8*x^4+x^3-4*x^2+x],
[603063342936,2*x^4+17*x^3+12*x^2-1],
[603063342936,2*x^4+25*x^3+28*x^2+10*x+1],
[603230727168,x^4+11*x^3-10*x^2+2*x],
[603230727168,x^4+4*x^3-7*x^2+2],
[603230727168,x^4+5*x^3-2*x^2-2*x],
[605848723632,x^4+13*x^3-21*x^2+11*x-2],
[605848723632,x^4+x^3-4*x-2],
[606722648832,x^4+14*x^3-20*x^2+8*x-1],
[606722648832,x^4+2*x^3+8*x^2+2*x],
[606722648832,x^4-4*x^2-2*x+3],
[607597203888,x^4+x^3+4*x^2-6*x+2],
[609700608000,10*x^4+x^3-6*x^2-2*x],
[609861851136,2*x^4+14*x^3-20*x^2+8*x-1],
[609861851136,2*x^4+2*x^3-4*x^2+1],
[609861851136,2*x^4+7*x^3-2*x^2-14*x+8],
[610224648192,4*x^4+x^3+2*x^2-x],
[610224648192,x^4+2*x^3-2*x^2+2],
[610224648192,x^4+6*x^3+2*x^2-2*x-1],
[610723494144,3*x^4+11*x^3+5*x^2+x],
[610723494144,3*x^4+40*x^3+34*x^2+10*x+1],
[610723494144,3*x^4+4*x^3+4*x^2+2*x],
[611979427008,4*x^4+19*x^3+24*x^2-19*x+3],
[611979427008,4*x^4+7*x^3+11*x^2+6*x+1],
[611979427008,4*x^4+7*x^3+6*x^2+3*x+1],
[611979427008,4*x^4+81*x^3+56*x^2+13*x+1],
[612220032000,15*x^4+16*x^3+x^2-2*x],
[612220032000,15*x^4+27*x^3+2*x^2-18*x-8],
[612220032000,15*x^4+29*x^3+14*x^2+2*x],
[612220032000,15*x^4+x^3-5*x^2+x],
[612220032000,60*x^4+31*x^3-265*x^2+244*x-66],
[613736725248,x^4+11*x^3-9*x^2+x],
[613736725248,x^4+2*x^3-6*x^2-2*x],
[613736725248,x^4+2*x^3+6*x^2+4*x+3],
[613736725248,x^4+4*x^3-4*x^2-6*x+5],
[613736725248,x^4+4*x^3+8*x^2-6*x+1],
[613736725248,x^4+5*x^3-10*x^2+4],
[613736725248,x^4+6*x^3+8*x^2-4*x+1],
[613736725248,x^4+x^3+3*x^2+3*x+4],
[613736725248,x^4+x^3+8*x^2-12*x+4],
[614146505625,3*x^4+4*x^3+x+2],
[614836316043,x^4+12*x^3+12*x^2+3*x],
[614836316043,x^4+4*x^3-5*x-2],
[615093750000,5*x^4+x^3-9*x^2-8*x-2],
[615289635216,3*x^4+17*x^3+6*x^2-10*x+2],
[615289635216,3*x^4+19*x^3-9*x^2+x],
[615289635216,3*x^4+71*x^3-66*x^2+20*x-2],
[616157124075,x^4+17*x^3+20*x^2+8*x+1],
[616157124075,x^4+20*x^3+8*x^2+x],
[616157124075,x^4+232*x^3-166*x^2+39*x-3],
[616157124075,x^4-4*x^2-x-1],
[616157124075,x^4+4*x^3+2*x^2-19*x+12],
[616157124075,x^4+7*x^3+14*x^2-8*x+1],
[616157124075,x^4+8*x^3+14*x^2-7*x+1],
[616157124075,x^4+x^3+4*x^2-1],
[617258880000,x^4+9*x^3+10*x^2+2*x],
[618362230248,14*x^4+23*x^3+16*x^2+6*x+1],
[619818614784,2*x^4+12*x^3-10*x^2+2*x],
[619818614784,2*x^4+16*x^3-30*x^2+14*x-1],
[619818614784,2*x^4+2*x^2-2*x],
[619818614784,2*x^4+2*x^3+2*x],
[619818614784,2*x^4+2*x^3+2*x^2+4*x+2],
[619818614784,2*x^4+4*x^3-10*x^2+6*x-1],
[619818614784,2*x^4+4*x^3-11*x^2+8*x-2],
[619818614784,2*x^4-6*x^2-2*x+7],
[619818614784,2*x^4-6*x^2-6*x-2],
[619818614784,2*x^4+6*x^3-6*x+4],
[619818614784,2*x^4-x^2-2*x-1],
[620128051227,x^4+x^3+5*x^2+3*x+3],
[620791112448,x^4+26*x^3-33*x^2+14*x-2],
[620791112448,x^4+2*x^3+3*x^2+2*x-2],
[620791112448,x^4+2*x^3-3*x^2+4*x-1],
[620791112448,x^4-3*x^2-4*x-3],
[620791112448,x^4+4*x^3+3*x^2+4*x+1],
[621675745200,x^4+11*x^3-x^2-x],
[621675745200,x^4+x^3+2*x^2-2*x+2],
[621897001803,x^4+10*x^3+12*x^2+x],
[621897001803,x^4+12*x^3+10*x^2+x],
[621897001803,x^4+18*x^3+84*x^2+27*x+2],
[621897001803,x^4+3*x^3+4*x^2-4*x+1],
[621897001803,x^4+4*x^3+4*x^2-3*x+1],
[621897001803,x^4+x^3+6*x^2+2*x+7],
[622320402816,2*x^4+5*x^3-5*x^2-12*x+10],
[623668471803,x^4+10*x^3+6*x^2-x],
[623668471803,x^4+2*x^3-5*x+3],
[623668471803,x^4+6*x^3-10*x^2+x],
[623668471803,x^4+x^3+3*x^2-7*x+3],
[623668471803,x^4+x^3+5*x^2+x+5],
[625442461227,x^4+5*x^3+11*x^2-7*x+1],
[625442461227,x^4+5*x^3+2*x^2-10*x+7],
[625625631225,3*x^4+14*x^3-19*x+8],
[626913312768,24*x^4+30*x^3+10*x^2+x],
[626996768688,x^4+x^3-2*x^2+4*x-2],
[627934210929,3*x^4+5*x^3-2*x^2+x],
[627934210929,3*x^4+x^3-7*x^2-2*x+5],
[629090095104,3*x^4+16*x^3+11*x^2+2*x],
[629090095104,3*x^4+2*x^3+x^2+2*x+1],
[629856000000,2*x^4+21*x^3+20*x^2+5*x],
[629974412928,14*x^4+15*x^3+6*x^2+x],
[633903316875,x^4+2*x^3-2*x^2-x+5],
[633903316875,x^4+5*x^3-x^2-7*x-3],
[634465620819,17*x^4+18*x^3+3*x^2-x],
[634465620819,17*x^4+24*x^3+9*x^2+x],
[634465620819,17*x^4+27*x^3+12*x^2+x],
[634465620819,17*x^4+54*x^3-15*x^2+x],
[635020819200,x^4+14*x^3+10*x^2+2*x],
[635915529648,x^4+11*x^3+3*x^2-x],
[635915529648,x^4+13*x^3-9*x^2+x],
[635915529648,x^4+3*x^3-6*x^2-3*x+5],
[635915529648,x^4+5*x^3+6*x^2-5*x+1],
[635915529648,x^4+7*x^3+4*x^2-8*x-6],
[637436946816,2*x^4+3*x^3-5*x^2+2*x],
[637436946816,2*x^4+3*x^3+x+2],
[637436946816,2*x^4+x^3+3*x+2],
[637436946816,2*x^4+x^3+6*x^2-x],
[637436946816,2*x^4+x^3-8*x^2+7*x-2],
[637436946816,2*x^4+x^3+x^2-2*x],
[638603440128,x^4+2*x^3+7*x^2+6*x+7],
[638827688547,x^4+12*x^3-9*x^2+x],
[638827688547,x^4+5*x^3-9*x^2-2*x+5],
[641297019312,x^4+45*x^3-19*x^2+2*x],
[641297019312,x^4+x^3+2*x^2-9*x+5],
[643043610000,3*x^4+x^3+4*x^2+x+1],
[643098879864,42*x^4+49*x^3+13*x^2+x],
[643152417624,2*x^4+19*x^3+9*x^2+x],
[643152417624,2*x^4+35*x^3+153*x^2-x],
[643152417624,2*x^4+3*x^3+6*x^2+4*x+1],
[643152417624,2*x^4+x^3+1],
[644213311641,3*x^4-10*x^2-9*x-2],
[644213311641,3*x^4+24*x^3-10*x^2+x],
[644213311641,3*x^4+4*x^3-4*x^2-7*x-2],
[644897276208,x^4+3*x^3-5*x+3],
[644972544000,5*x^4+8*x^3+8*x^2+4*x+1],
[645063243264,2*x^4+30*x^3+11*x^2+x],
[645063243264,2*x^4+5*x^3-4*x^2-x],
[645063243264,2*x^4+6*x^3-7*x^2+x],
[646926849387,x^4+2*x^3+14*x^2+13*x+43],
[647615419776,2*x^4+x^2-x+1],
[648733591323,x^4+2*x^3+4*x^2-x+1],
[648733591323,x^4+6*x^3-2*x^2-17*x+12],
[648733591323,x^4+x^3+11*x^2+5*x+29],
[648733591323,x^4+x^3+4*x^2-2*x+1],
[649411769088,x^4+2*x^3-5*x^2+1],
[649411769088,x^4+2*x^3+7*x^2+4*x+1],
[649411769088,x^4+3*x^3+4*x^2-x+1],
[649411769088,x^4+4*x^3-x^2-4*x-1],
[649411769088,x^4+4*x^3+x^2-4*x-1],
[649411769088,x^4+60*x^3-47*x^2+12*x-1],
[649411769088,x^4+6*x^3+x^2-2*x],
[649411769088,x^4+7*x^3+7*x^2-x-2],
[649411769088,x^4+x^2-4*x+3],
[649411769088,x^4+x^3+4*x^2-3*x+1],
[651253842009,3*x^4+12*x^2-7*x+1],
[651253842009,3*x^4+3*x^3-2*x-1],
[651253842009,3*x^4+3*x^3-6*x^2-4*x+3],
[651253842009,3*x^4+4*x^3-6*x^2-3*x+3],
[651253842009,3*x^4-6*x^2-x+4],
[651253842009,3*x^4+6*x^3-18*x^2+13*x-3],
[651253842009,3*x^4+6*x^3+x],
[651253842009,3*x^4+7*x^3-12*x^2+6*x-1],
[651253842009,3*x^4+x^3-3*x^2-3*x-1],
[651901452075,x^4+180*x^3-96*x^2+17*x-1],
[651901452075,x^4+4*x^3-x+1],
[651901452075,x^4+7*x^3+6*x^2-1],
[651901452075,x^4+x^3-4*x+1],
[652552959375,5*x^4-2*x^2-x],
[652552959375,5*x^4+4*x^3+4*x^2+x],
[653306798592,6*x^4+2*x^3-3*x^2-x],
[654951825000,110*x^4+169*x^3+95*x^2+23*x+2],
[656223346800,21*x^4+39*x^3+31*x^2+12*x+2],
[657150179904,12*x^4+17*x^3+7*x^2+x],
[657150179904,12*x^4+19*x^3+9*x^2+x],
[657577537200,x^4+x^3+5*x^2+5*x+2],
[659673284625,155*x^4+86*x^3+16*x^2+x],
[660310797312,x^4-3*x^2-2*x-2],
[660451885056,2*x^4-1],
[660451885056,2*x^4+1],
[660451885056,2*x^4-4*x^2+1],
[660451885056,2*x^4+4*x^2+1],
[660451885056,2*x^4+6*x^2+4],
[660451885056,2*x^4+8*x^3-16*x^2+8*x-1],
[662136120000,4*x^4+13*x^3-12*x^2-26*x-9],
[662136120000,4*x^4+19*x^3-9*x^2+x],
[662136120000,4*x^4+5*x^3-12*x^2-10*x+9],
[663034294656,18*x^4+31*x^3+21*x^2+7*x+1],
[663034294656,2*x^4+3*x^3+6*x^2-x],
[663034294656,2*x^4+9*x^3+6*x^2-x],
[663963962112,x^4+11*x^3+26*x^2-22*x+4],
[663963962112,x^4+6*x^3+2*x^2-24*x+15],
[663963962112,x^4-x^2+3],
[663963962112,x^4+x^2+3],
[665621743104,8*x^4+15*x^3+12*x^2+5*x+1],
[665621743104,8*x^4+19*x^3+39*x^2+12*x+1],
[665621743104,8*x^4+3*x^3+6*x^2+x+1],
[665794323648,x^4+3*x^3+x^2+2*x+2],
[665794323648,x^4+5*x^3+2*x^2-x-1],
[666269392536,2*x^4+3*x^3-x+1],
[666639590400,12*x^4+145*x^3+24*x^2+x],
[666707614848,6*x^4+12*x^3+19*x^2+13*x+7],
[666707614848,6*x^4+12*x^3-x^2-7*x+2],
[666707614848,6*x^4+9*x^3-19*x^2+4*x+2],
[666939579003,x^4+22*x^3-10*x^2+x],
[666939579003,x^4+2*x^3+2*x^2-x+2],
[666939579003,x^4+6*x^3-2*x^2-19*x+14],
[667627204608,4*x^4+7*x^3+2*x^2+x],
[668214230400,2*x^4+x^3+x^2+6*x+4],
[668408226048,51*x^4+41*x^3+11*x^2+x],
[669462604992,4*x^4+37*x^3+33*x^2+10*x+1],
[669462604992,9*x^4+15*x^3+12*x^2+5*x+1],
[669756117888,26*x^4+10*x^3-8*x^2+x],
[669756117888,26*x^4+47*x^3+31*x^2+9*x+1],
[670811756544,2*x^4+17*x^3-8*x^2+x],
[670811756544,2*x^4+2*x^3+x^2-2*x],
[670811756544,2*x^4+x^3-2*x^2+2*x],
[672523705152,156*x^4+175*x^3+74*x^2+14*x+1],
[673140964032,4*x^4+3*x^3-x^2+x],
[673140964032,4*x^4+7*x^3+2*x^2+1],
[673414321536,2*x^4-7*x^2-5*x-1],
[673414321536,2*x^4+x^2-3*x+1],
[674292517947,x^4+x^3-x^2-x+3],
[674983922688,x^4+13*x^3-10*x^2+2*x],
[674998625889,3*x^4+5*x^3-11*x^2+6*x-1],
[674998625889,3*x^4+x^3-2*x^2-3*x+2],
[675559926000,5*x^4+3*x^3+x^2+x],
[675559926000,5*x^4+9*x^3+2*x^2-4*x-2],
[675680484375,13*x^4+8*x^3-26*x^2-29*x-8],
[677396487681,3*x^4+20*x^3+9*x^2+x],
[677396487681,3*x^4+4*x^3-3*x^2-x],
[677396487681,3*x^4+5*x^3-6*x^2+x],
[677396487681,3*x^4+7*x^3-x],
[677522104587,x^4+2*x^3+2*x^2-3*x-1],
[677522104587,x^4+3*x^3-2*x^2-2*x-1],
[677522104587,x^4+7*x^3-13*x^2+7*x-1],
[677753084592,x^4+3*x^3-5*x^2+3*x],
[677980935000,2*x^4+17*x^3+22*x^2-60*x+25],
[677980935000,2*x^4+3*x^3+2*x^2-4*x+1],
[677980935000,2*x^4+3*x^3-6*x^2+4*x-1],
[677980935000,2*x^4+7*x^3-13*x^2+5*x],
[677980935000,2*x^4+x^3-1],
[678140859375,5*x^4+10*x^3-4*x^2-9*x+4],
[678140859375,5*x^4+4*x^3-2*x^2-x],
[679761400131,33*x^4+50*x^3+31*x^2+9*x+1],
[679761400131,33*x^4+64*x^3+37*x^2+3*x-2],
[680244480000,6*x^4+10*x^3+7*x^2+2*x],
[680244480000,6*x^4+7*x^3-x],
[680597356824,2*x^4+9*x^3-13*x^2+6*x-1],
[683317488375,5*x^4+124*x^3-75*x^2+15*x-1],
[683317488375,5*x^4+7*x^3+2*x^2-x],
[683317488375,5*x^4+8*x^3+3*x^2+x],
[683317488375,5*x^4+x^3+25*x^2+10*x+1],
[684004425075,x^4-x^2-5*x+5],
[684615582225,3*x^4+2*x^3+5*x^2+x],
[687955177152,x^4+x^3+5*x^2+2*x+2],
[688747536000,30*x^4+31*x^3+10*x^2+x],
[688747536000,30*x^4+53*x^3+31*x^2+6*x],
[689135527296,2*x^4+2*x^3-3*x+1],
[689135527296,2*x^4+2*x^3+6*x^2-x],
[689135527296,2*x^4+3*x^3-3*x^2-x+1],
[689135527296,2*x^4+6*x^3-5*x-2],
[689818291200,x^4+7*x^2-2*x],
[690984016875,x^4+2*x^3+40*x^2+39*x+380],
[690984016875,x^4+9*x^3+17*x^2-15*x+3],
[691773364224,2*x^4+10*x^3+4*x^2-20*x+13],
[691773364224,2*x^4+2*x^3-2*x^2+1],
[691896816000,130*x^4+76*x^3+15*x^2+x],
[692617686192,x^4+x^3-2*x^2-2],
[693917394048,6*x^4+10*x^3+2*x^2-3*x-1],
[693917394048,6*x^4+26*x^3+10*x^2+x],
[693917394048,6*x^4+4*x^3-2*x^2-x],
[693917394048,6*x^4+50*x^3+40*x^2+11*x+1],
[693917394048,6*x^4+68*x^3+70*x^2+25*x+3],
[693917394048,6*x^4+x^3-14*x^2+10*x-2],
[695077746264,2*x^4+11*x^3+9*x^2+x],
[695077746264,2*x^4+5*x^3-7*x^2+x],
[695657509029,7*x^4+11*x^3-x^2-8*x-3],
[698676133275,17*x^4-30*x^2-21*x-4],
[699875694027,x^4+12*x^3+2*x^2+x],
[699875694027,x^4+2*x^3+12*x^2+x],
[699875694027,x^4+4*x^3-4*x^2+3*x-1],
[699875694027,x^4+5*x^3+6*x^2-6*x+1],
[699875694027,x^4+6*x^3+6*x^2-5*x+1],
[699875694027,x^4+8*x^3-10*x^2+5*x-1],
[699875694027,x^4+x^3+x^2-x-3],
[700545526200,26*x^4+3*x^3-47*x^2-37*x-8],
[701049883392,x^4+2*x^2-2*x+3],
[701049883392,x^4+4*x^3-4*x^2-2*x],
[701049883392,x^4+x^3+5*x^2+3*x+2],
[702375100416,2*x^4+16*x^3+25*x^2-28*x+6],
[702375100416,2*x^4+23*x^2+66],
[702375100416,2*x^4+26*x^3-19*x^2-24*x-5],
[702375100416,2*x^4+x^2-2*x+1],
[703096443000,10*x^4+17*x^3+6*x^2-2*x-1],
[703096443000,10*x^4+3*x^3-3*x^2-x],
[705038131584,2*x^4+9*x^3+2*x^2+x],
[705038131584,2*x^4-x^2-x-1],
[705277476864,3*x^4+12*x^3+x^2-22*x+10],
[705277476864,3*x^4+17*x^2+24],
[705520778427,x^4+7*x^3-91*x^2+19*x-1],
[705520778427,x^4+x^3-4*x^2-2*x-1],
[708588000000,x^4+x^3+5*x^2+x+4],
[710478827712,4*x^4+3*x^3-12*x^2+7*x-1],
[710478827712,4*x^4+3*x^3-2*x^2-3*x-1],
[713242537425,11*x^4+22*x^3+10*x^2-x],
[716166427392,x^4+2*x^3+11*x^2+10*x+26],
[718172361288,6*x^4+7*x^3-19*x^2+11*x-2],
[718780821867,x^4+2*x^3-6*x^2+3*x-1],
[718780821867,x^4+5*x^3+3*x^2+x+1],
[718780821867,x^4+x^3+3*x^2+5*x+1],
[720047285136,3*x^4+15*x^3+7*x^2+x],
[721161677547,x^4+6*x^3-8*x^2-x],
[721161677547,x^4+8*x^3-6*x^2-x],
[723785165568,x^4+6*x^3-5*x^2+2*x],
[724324322304,33*x^4+29*x^3+9*x^2+x],
[725439108375,5*x^4+2*x^3+x^2+x],
[725457138003,x^4+2*x^3-3*x^2-x-1],
[725457138003,x^4+x^3+3*x^2-2*x-1],
[725594112000,10*x^4+16*x^3-5*x^2-6*x-1],
[725594112000,10*x^4+4*x^3-7*x^2-2*x+1],
[726413416875,x^4+2*x^3-5*x+2],
[726413416875,x^4+2*x^3-7*x+4],
[726413416875,x^4+4*x^3-x-1],
[726413416875,x^4+x^3-4*x-1],
[726760605312,14*x^4+13*x^3-5*x^2-8*x-2],
[726760605312,14*x^4+16*x^3+7*x^2+x],
[727370325603,x^4+12*x^3+27*x^2-49*x+17],
[727370325603,x^4+4*x^3+3*x^2+3*x+2],
[727370325603,x^4+5*x^3+3*x^2-1],
[727609651200,x^4+16*x^3+57*x^2-56*x+12],
[727609651200,x^4+18*x^3+69*x^2-24*x+2],
[727609651200,x^4+39*x^2+380],
